phi_rad,SP,LP,LD,T22,T26
0.4021238596594938,-0.001202830563207331,0.0014216344792178082,0.00010058824765082799,-0.005695078086859901,0.005924851871915742
0.4146902302738531,-0.0012440607706083772,0.001380404271816762,5.935804024978183e-05,-0.005736308294260948,0.005883621664514695
0.42725660088821193,-0.001285063520568684,0.0013394015218564552,1.835529028947503e-05,-0.0057773110442212545,0.005842618914554389
0.4398229715025712,-0.0013258323382787165,0.0012986327041464227,-2.2413527420557522e-05,-0.005818079861931287,0.005801850096844356
0.4523893421169305,-0.00136636078586955,0.0012581042565555892,-6.294197501139102e-05,-0.005858608309522121,0.005761321649253522
0.46495571273128977,-0.0014066424634294886,0.0012178225789956506,-0.0001032236525713296,-0.005898889987082059,0.005721039971693584
0.4775220833456486,-0.001446671010014685,0.0011777940324104543,-0.00014325219915652587,-0.005938918533667256,0.005681011425108387
0.4900884539600079,-0.0014864401046536097,0.0011380249377715296,-0.00018302129379545065,-0.00597868762830618,0.005641242330469463
0.5026548245743672,-0.0015259434673452004,0.0010985215750799388,-0.00022252465648704136,-0.006018190990997771,0.005601738967777872
0.5152211951887264,-0.0015651748600505504,0.0010592901823745888,-0.0002617560491923914,-0.006057422383703121,0.005562507575072522
0.5277875658030853,-0.0016041280876779656,0.0010203369547471736,-0.0003007092768198066,-0.006096375611330536,0.005523554347445107
0.5403539364174446,-0.001642796999061246,0.0009816680433638932,-0.000339378188203087,-0.006135044522713817,0.0054848854360618265
0.5529203070318038,-0.001681175487931019,0.0009432895544941203,-0.00037775667707285994,-0.006173423011583589,0.005446506947192054
0.5654866776461631,-0.0017192574938789938,0.0009052075485461455,-0.00041583868302083474,-0.006211505017531564,0.005408424941244079
0.578053048260522,-0.0017570370033149697,0.0008674280391101695,-0.0004536181924568107,-0.00624928452696754,0.0053706454318081034
0.5906194188748812,-0.0017945080504164555,0.0008299569920086837,-0.0004910892395582965,-0.0062867555740690265,0.005333174384706617
0.6031857894892405,-0.0018316647180707342,0.0007928003243544051,-0.0005282459072125751,-0.006323912241723305,0.005296017717052339
0.6157521601035998,-0.0018685011388092495,0.0007559639036158897,-0.0005650823279510905,-0.00636074866246182,0.005259181296313823
0.6283185307179591,-0.0019050114957341454,0.0007194535466909938,-0.0006015926848759864,-0.006397259019386716,0.005222670939388927
0.6408849013323179,-0.0019411900234368212,0.000683275018988318,-0.0006377712125786622,-0.006433437547089391,0.005186492411686252
0.6534512719466772,-0.0019770310089083595,0.0006474340335167797,-0.0006736121980502005,-0.0064692785325609296,0.005150651426214714
0.6660176425610365,-0.0020125287924416717,0.0006119362499834675,-0.0007091099815835127,-0.006504776316094242,0.005115153642681401
0.6785840131753957,-0.0020476777685252347,0.0005767872738999045,-0.0007442589576670757,-0.006539925292177805,0.0050800046665978385
0.6911503837897546,-0.0020824723867282633,0.000541992655696876,-0.0007790535758701042,-0.006574719910380834,0.0050452100483948095
0.7037167544041139,-0.0021169071525771943,0.000507557889847945,-0.0008134883417190352,-0.006609154676229765,0.0050107752825458785
0.7162831250184731,-0.002150976628423318,0.0004734884140018213,-0.0008475578175651589,-0.006643224152075888,0.004976705806699755
0.7288494956328324,-0.0021846754343014525,0.0004397896081236867,-0.0008812566234432935,-0.0066769229579540235,0.00494300700082162
