mechanism,adaptive_gain_scale,adaptive_gain_value,selected_coupling_memory_gain_rad_h,condition,D_period_h,V_period_h,mean_DV_period_h,mean_gap_h,mean_tau_D_h,mean_K_effective_rad_h,mean_gap_rad,delta_omega_rad_h,K_effective_rad_h,locking_ratio,phase_lock_possible,fractional_change,percent_change,D_period_change_h,V_period_change_h,mean_DV_period_change_h,gap_change_h,baseline_phase_lock_possible
adaptive period,0.75,5.995853330101398,-0.484,LD,23.745583038869256,23.829787234042556,23.787685136455906,0.37775212354513377,23.91413006138957,0.0035750484417668123,0.09889527468394467,0.0012984094050004225,0.0035750484417668123,0.363186520728301,True,-0.25,-25.0,0.0,0.08420419517329947,0.042102097586649734,-0.06131397127409821,True
adaptive period,0.75,5.995853330101398,-0.484,T22,24.525547445255473,24.525547445255473,24.525547445255473,-0.8663749360750551,24.300172394788945,0.0035750484417668123,-0.22681642786897663,-0.0028755753527137107,0.0035750484417668123,0.8043458430153697,True,-0.25,-25.0,-0.3633414436334199,-0.18033490768570815,-0.27183817565956403,0.43201552079374783,False
adaptive period,0.75,5.995853330101398,-0.484,T26,23.013698630136986,23.17241379310345,23.093056211620215,1.6221160090692177,23.547595606807075,0.0035750484417668123,0.4246689781135207,0.0053881288609377576,0.0035750484417668123,1.5071484900705034,False,-0.25,-25.0,0.23403761318783012,0.1587151629664625,0.19637638807714453,-0.6066176877731337,False
adaptive period,0.8,6.395576885441492,-0.484,SP,23.914590747330962,24.0,23.95729537366548,0.05898487598566093,24.002556084204674,0.0035750484417668123,0.01544220442245478,0.00033047064668678683,0.0035750484417668123,0.09243808918109822,True,-0.19999999999999996,-19.999999999999996,-0.08540925266903798,0.0,-0.04270462633451899,0.040815952549087854,True
adaptive period,0.8,6.395576885441492,-0.484,LP,23.57894736842105,23.661971830985912,23.62045959970348,0.7221173703418385,23.819425209220427,0.0035750484417668123,0.18904988547462498,0.002343048403047554,0.0035750484417668123,0.6553892740792078,True,-0.19999999999999996,-19.999999999999996,0.08244387191755465,0.08302446256486107,0.08273416724120608,-0.14609713855183437,True
adaptive period,0.8,6.395576885441492,-0.484,LD,23.745583038869256,23.829787234042556,23.787685136455906,0.38949317059825117,23.910620144589558,0.0035750484417668123,0.10196907361457182,0.0013369777730887766,0.0035750484417668123,0.37397472925654496,True,-0.19999999999999996,-19.999999999999996,0.0,0.08420419517329947,0.042102097586649734,-0.04957292422098081,True
adaptive period,0.8,6.395576885441492,-0.484,T22,24.615384615384613,24.525547445255473,24.57046603032004,-0.9500748267875119,24.32611408703922,0.0035750484417668123,-0.24872900801635353,-0.0031513130074558027,0.0035750484417668123,0.8814742118286943,True,-0.19999999999999996,-19.999999999999996,-0.27350427350427964,-0.18033490768570815,-0.22691959059499567,0.34831563008129107,False
adaptive period,0.8,6.395576885441492,-0.484,T26,23.013698630136986,23.17241379310345,23.093056211620215,1.7363639037332061,23.51522725546604,0.0035750484417668123,0.4545790069938946,0.005755415135197062,0.0035750484417668123,1.609884517355714,False,-0.19999999999999996,-19.999999999999996,0.23403761318783012,0.1587151629664625,0.19637638807714453,-0.4923697931091453,False
adaptive period,0.8500000000000001,6.795300440781586,-0.484,SP,23.914590747330962,24.0,23.95729537366548,0.04897199478520716,24.0055731958284,0.0035750484417668123,0.012820838254070372,0.0002975702092028465,0.0035750484417668123,0.08323529430437182,True,-0.1499999999999999,-14.999999999999991,-0.08540925266903798,0.0,-0.04270462633451899,0.030803071348634088,True
adaptive period,0.8500000000000001,6.795300440781586,-0.484,LP,23.496503496503497,23.57894736842105,23.537725432462274,0.7573454470878457,23.809018292455516,0.0035750484417668123,0.1982725744000711,0.002458348370181551,0.0035750484417668123,0.6876405761278634,True,-0.1499999999999999,-14.999999999999991,0.0,0.0,0.0,-0.11086906180582723,True
adaptive period,0.8500000000000001,6.795300440781586,-0.484,LD,23.745583038869256,23.829787234042556,23.787685136455906,0.4014871143812881,23.907036131292852,0.0035750484417668123,0.1051090807542683,0.0013763720290682624,0.0035750484417668123,0.38499395224643457,True,-0.1499999999999999,-14.999999999999991,0.0,0.08420419517329947,0.042102097586649734,-0.03757898043794389,True
adaptive period,0.8500000000000001,6.795300440781586,-0.484,T22,24.70588235294118,24.615384615384613,24.660633484162897,-1.0350969388059117,24.352499094979486,0.0035750484417668123,-0.2709877448921613,-0.0034311601150093796,0.0035750484417668123,0.9597520623563013,True,-0.1499999999999999,-14.999999999999991,-0.18300653594771177,-0.09049773755656787,-0.13675213675213982,0.26329351806289125,False
adaptive period,0.8500000000000001,6.795300440781586,-0.484,T26,22.935153583617748,23.09278350515464,23.013968544386195,1.8539606861693476,23.48211149603421,0.0035750484417668123,0.4853657726428262,0.006132230203563682,0.0035750484417668123,1.7152859054779952,False,-0.1499999999999999,-14.999999999999991,0.1554925666685918,0.07908487501765293,0.11728872084312414,-0.37477301067300384,False
adaptive period,0.9,7.1950239961216775,-0.484,SP,23.914590747330962,24.0,23.95729537366548,0.038832743851241344,24.008629279475894,0.0035750484417668123,0.010166388566816167,0.0002642532268030684,0.0035750484417668123,0.07391598494605928,True,-0.09999999999999998,-9.999999999999998,-0.08540925266903798,0.0,-0.04270462633451899,0.02066382041466827,True
adaptive period,0.9,7.1950239961216775,-0.484,LP,23.496503496503497,23.57894736842105,23.537725432462274,0.7934176606467964,23.798377068171334,0.0035750484417668123,0.2077162578263646,0.002576348540789253,0.0035750484417668123,0.7206471696131772,True,-0.09999999999999998,-9.999999999999998,0.0,0.0,0.0,-0.07479684824687649,True
adaptive period,0.9,7.1950239961216775,-0.484,LD,23.745583038869256,23.745583038869256,23.745583038869256,0.41374177966889636,23.90337578698104,0.0035750484417668123,0.10831734462424764,0.001416617483050886,0.0035750484417668123,0.39625126935364946,True,-0.09999999999999998,-9.999999999999998,0.0,0.0,0.0,-0.02532431515033562,True
adaptive period,0.9,7.1950239961216775,-0.484,T22,24.70588235294118,24.615384615384613,24.660633484162897,-1.1214702227908593,24.37933524572267,0.0035750484417668123,-0.29360021776162265,-0.0037151708107392434,0.0035750484417668123,1.039194537152392,False,-0.09999999999999998,-9.999999999999998,-0.18300653594771177,-0.09049773755656787,-0.13675213675213982,0.17692023407794366,False
adaptive period,0.9,7.1950239961216775,-0.484,T26,22.857142857142858,23.09278350515464,22.97496318114875,1.9750879443776788,23.44821949672792,0.0035750484417668123,0.5170768146875567,0.006518979952600035,0.0035750484417668123,1.82346618760173,False,-0.09999999999999998,-9.999999999999998,0.07748184019370186,0.07908487501765293,0.0782833576056774,-0.2536457524646727,False
adaptive period,0.9500000000000001,7.594747551461771,-0.484,SP,24.0,24.0,24.0,0.02856557197422483,24.011724831714677,0.0035750484417668123,0.007478449254984601,0.00023051460933598555,0.0035750484417668123,0.06447873730686114,True,-0.04999999999999993,-4.999999999999993,0.0,0.0,0.0,0.010396648537651758,True
adaptive period,0.9500000000000001,7.594747551461771,-0.484,LP,23.496503496503497,23.57894736842105,23.537725432462274,0.8303636667021854,23.787494050913974,0.0035750484417668123,0.2173886995932891,0.0026971391445880233,0.0035750484417668123,0.7544342932749407,True,-0.04999999999999993,-4.999999999999993,0.0,0.0,0.0,-0.03785084219148749,True
adaptive period,0.9500000000000001,7.594747551461771,-0.484,LD,23.745583038869256,23.745583038869256,23.745583038869256,0.4262652926773978,23.89963679414478,0.0035750484417668123,0.111595992662968,0.001457740404610719,0.0035750484417668123,0.4077540286112303,True,-0.04999999999999993,-4.999999999999993,0.0,0.0,0.0,-0.012800802141834156,True
adaptive period,0.9500000000000001,7.594747551461771,-0.484,T22,24.797047970479706,24.70588235294118,24.751465161710442,-1.2092244921959396,24.406630444452897,0.0035750484417668123,-0.31657423176863436,-0.004003398993940532,0.0035750484417668123,1.1198167127385905,False,-0.04999999999999993,-4.999999999999993,-0.0918409184091864,0.0,-0.04592045920459498,0.08916596467286331,False
adaptive period,0.9500000000000001,7.594747551461771,-0.484,T26,22.779661016949156,23.013698630136986,22.89667982354307,2.0999416638894086,23.413520823856874,0.0035750484417668123,0.5497634420201744,0.006916094810311135,0.0035750484417668123,1.9345457615374733,False,-0.04999999999999993,-4.999999999999993,0.0,0.0,0.0,-0.12879203295294284,False
adaptive period,1.0,7.994471106801864,-0.484,SP,24.0,24.0,24.0,0.018168923436573073,24.014860351096825,0.0035750484417668123,0.004756613032664448,0.00019634925456751828,0.0035750484417668123,0.05492212420777191,True,0.0,0.0,0.0,0.0,0.0,0.0,True
adaptive period,1.0,7.994471106801864,-0.484,LP,23.496503496503497,23.57894736842105,23.537725432462274,0.8682145088936729,23.776361449173283,0.0035750484417668123,0.22729802690670275,0.002820814296992824,0.0035750484417668123,0.789028272746637,True,0.0,0.0,0.0,0.0,0.0,0.0,True
adaptive period,1.0,7.994471106801864,-0.484,LD,23.745583038869256,23.745583038869256,23.745583038869256,0.439066094819232,23.895816748692454,0.0035750484417668123,0.11494723482703822,0.0014997680654259549,0.0035750484417668123,0.41950985835726456,True,0.0,0.0,0.0,0.0,0.0,0.0,True
adaptive period,1.0,7.994471106801864,-0.484,T22,24.888888888888893,24.70588235294118,24.797385620915037,-1.298390456868803,24.434392671392796,0.0035750484417668123,-0.33991782673251053,-0.004295898269084941,0.0035750484417668123,1.2016335831695417,False,0.0,0.0,0.0,0.0,0.0,0.0,False
adaptive period,1.0,7.994471106801864,-0.484,T26,22.779661016949156,23.013698630136986,22.89667982354307,2.2287336968423515,23.37798332396323,0.0035750484417668123,0.5834811174006628,0.007324031689690758,0.0035750484417668123,2.04865243338386,False,0.0,0.0,0.0,0.0,0.0,0.0,False
adaptive period,1.05,8.394194662141958,-0.484,SP,24.0,24.0,24.0,0.007641239003337527,24.018036337860902,0.0035750484417668123,0.002000471693100747,0.00016175205162183293,0.0035750484417668123,0.045244716052545014,True,0.050000000000000044,5.000000000000004,0.0,0.0,0.0,-0.010527684433235547,True
adaptive period,1.05,8.394194662141958,-0.484,LP,23.414634146341463,23.57894736842105,23.496790757381255,0.9070027017459544,23.764971150051338,0.0035750484417668123,0.2374527520492654,0.002947472205401813,0.0035750484417668123,0.8244565782569238,True,0.050000000000000044,5.000000000000004,-0.08186935016203378,0.0,-0.04093467508101867,0.03878819285228152,True
adaptive period,1.05,8.394194662141958,-0.484,LD,23.745583038869256,23.745583038869256,23.745583038869256,0.45215295718937987,23.891913156181552,0.0035750484417668123,0.11837336738375466,0.0015427287840998338,0.0035750484417668123,0.4315266797720389,True,0.050000000000000044,5.000000000000004,0.0,0.0,0.0,0.01308686237014789,True
adaptive period,1.05,8.394194662141958,-0.484,T22,24.888888888888893,24.797047970479706,24.842968429684298,-1.388999757748084,24.4626299785501,0.0035750484417668123,-0.3636392862316152,-0.004592721884892792,0.0035750484417668123,1.2846600429903654,False,0.050000000000000044,5.000000000000004,0.0,0.09116561753852537,0.04558280876926091,-0.09060930087928099,False
adaptive period,1.05,8.394194662141958,-0.484,T26,22.702702702702705,22.935153583617748,22.818928143160228,2.361693408049959,23.341572995075012,0.0035750484417668123,0.6182898883967661,0.007743276123963361,0.0035750484417668123,2.1659220147899823,False,0.050000000000000044,5.000000000000004,-0.0769583142464505,-0.07854504651923833,-0.07775168038284264,0.13295971120760752,False
adaptive period,1.1,8.793918217482052,-0.484,SP,24.0,24.0,24.0,-0.0030190430210659206,24.021253293612872,0.0035750484417668123,-0.0007903836146543526,0.0001267178846484085,0.0035750484417668123,0.03544508185343181,True,0.10000000000000009,10.000000000000009,0.0,0.0,0.0,-0.02118796645763899,True
adaptive period,1.1,8.793918217482052,-0.484,LP,23.414634146341463,23.496503496503497,23.45556882142248,0.9467623197442725,23.753314703008506,0.0035750484417668123,0.24786179570035308,0.003077215388677279,0.0035750484417668123,0.86074788602207,True,0.10000000000000009,10.000000000000009,-0.08186935016203378,-0.08244387191755465,-0.08215661103979244,0.07854781085059959,True
adaptive period,1.1,8.793918217482052,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.4655349958287352,23.88792342786273,0.0035750484417668123,0.12187677690704246,0.0015866519732868345,0.0035750484417668123,0.4438127200600115,True,0.10000000000000009,10.000000000000009,-0.08361120788334375,0.0,-0.041805603941671876,0.02646890100950322,True
adaptive period,1.1,8.793918217482052,-0.484,T22,24.981412639405207,24.797047970479706,24.88923030494246,-1.4810850025846378,24.491350486239625,0.0035750484417668123,-0.3877471469551598,-0.004893922671259154,0.0035750484417668123,1.3689108695938526,False,0.10000000000000009,10.000000000000009,0.0925237505163139,0.09116561753852537,0.09184468402742141,-0.18269454571583488,False
adaptive period,1.1,8.793918217482052,-0.484,T26,22.62626262626263,22.935153583617748,22.78070810494019,2.4990695211232454,23.304253845857094,0.0035750484417668123,0.6542548706975791,0.008174344616276141,0.0035750484417668123,2.286498980203,False,0.10000000000000009,10.000000000000009,-0.15339839068652594,-0.07854504651923833,-0.11597171860288213,0.270335824280894,False
adaptive period,1.1500000000000001,9.193641772822145,-0.484,SP,24.0,24.0,24.0,-0.013813485666102762,24.024511720984844,0.0035750484417668123,-0.003616362090758029,9.124163672746821e-05,0.0035750484417668123,0.025521790323595167,True,0.15000000000000013,15.000000000000014,0.0,0.0,0.0,-0.031982409102675836,True
adaptive period,1.1500000000000001,9.193641772822145,-0.484,LP,23.414634146341463,23.496503496503497,23.45556882142248,0.9875290931064109,23.74138330262125,0.0035750484417668123,0.2585345120091076,0.0032101509108218296,0.0035750484417668123,0.8979321436090393,True,0.15000000000000013,15.000000000000014,-0.08186935016203378,-0.08244387191755465,-0.08215661103979244,0.119314584212738,True
adaptive period,1.1500000000000001,9.193641772822145,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.47922168781402,23.883844876526087,0.0035750484417668123,0.12545994448978556,0.0016315681892604683,0.0035750484417668123,0.4563765263147418,True,0.15000000000000013,15.000000000000014,-0.08361120788334375,0.0,-0.041805603941671876,0.04015559299478805,True
adaptive period,1.1500000000000001,9.193641772822145,-0.484,T22,24.981412639405207,24.888888888888893,24.93515076414705,-1.5746798025870534,24.520562379376994,0.0035750484417668123,-0.41225020829697606,-0.005199552974068988,0.0035750484417668123,1.4544007049871848,False,0.15000000000000013,15.000000000000014,0.0925237505163139,0.18300653594771177,0.13776514323201283,-0.2762893457182505,False
adaptive period,1.1500000000000001,9.193641772822145,-0.484,T26,22.5503355704698,22.857142857142858,22.70373921380633,2.641132190467004,23.265987741282785,0.0035750484417668123,0.6914467905608882,0.008617787229770468,0.0035750484417668123,2.410537191353833,False,0.15000000000000013,15.000000000000014,-0.22932544647935416,-0.15655577299412826,-0.1929406097367412,0.41239849362465275,False
adaptive period,1.2000000000000002,9.593365328162239,-0.484,SP,24.0,24.0,24.0,-0.024743652095678515,24.02781212327062,0.0035750484417668123,-0.006477872970563775,5.531819402426752e-05,0.0035750484417668123,0.015473411039132355,True,0.20000000000000018,20.000000000000018,0.0,0.0,0.0,-0.042912575532251584,True
adaptive period,1.2000000000000002,9.593365328162239,-0.484,LP,23.333333333333332,23.496503496503497,23.414918414918414,1.0293405108578273,23.729167770280487,0.0035750484417668123,0.2694807155794429,0.003346390629938245,0.0035750484417668123,0.936040639573666,True,0.20000000000000018,20.000000000000018,-0.16317016317016453,-0.08244387191755465,-0.12280701754385959,0.1611260019641544,True
adaptive period,1.2000000000000002,9.593365328162239,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.4932228882249741,23.87967471213829,0.0035750484417668123,0.12912545018582652,0.0016775091840671719,0.0035750484417668123,0.46922698010719427,True,0.20000000000000018,20.000000000000018,-0.08361120788334375,0.0,-0.041805603941671876,0.05415679340574214,True
adaptive period,1.2000000000000002,9.593365328162239,-0.484,T22,25.074626865671643,24.888888888888893,24.981757877280266,-1.6698188098590083,24.550273903541267,0.0035750484417668123,-0.4371575421565927,-0.005509664587948604,0.0035750484417668123,1.5411440369814098,False,0.20000000000000018,20.000000000000018,0.18573797678275028,0.18300653594771177,0.18437225636522925,-0.3714283529902054,False
adaptive period,1.2000000000000002,9.593365328162239,-0.484,T26,22.5503355704698,22.857142857142858,22.70373921380633,2.7881753278386054,23.22673423326406,0.0035750484417668123,0.7299425939048397,0.00907419044764346,0.0035750484417668123,2.5382006972635414,False,0.20000000000000018,20.000000000000018,-0.22932544647935416,-0.15655577299412826,-0.1929406097367412,0.559441630996254,False
adaptive period,1.25,9.993088883502331,-0.484,SP,24.0,24.0,24.0,-0.035811104331348466,24.031155004036787,0.0035750484417668123,-0.009375325190358497,1.8942450205283734e-05,0.0035750484417668123,0.00529851567435608,True,0.25,25.0,0.0,0.0,0.0,-0.05398002776792154,True
adaptive period,1.25,9.993088883502331,-0.484,LP,23.333333333333332,23.496503496503497,23.414918414918414,1.072235931881492,23.716658534753176,0.0035750484417668123,0.2807107105428251,0.003486051463657769,0.0035750484417668123,0.9751060777053245,True,0.25,25.0,-0.16317016317016453,-0.08244387191755465,-0.12280701754385959,0.2040214229878191,True
adaptive period,1.25,9.993088883502331,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.5075488480464284,23.875410037258593,0.0035750484417668123,0.13287597769671847,0.0017245079604218394,0.0035750484417668123,0.4823733128409237,True,0.25,25.0,-0.08361120788334375,0.0,-0.041805603941671876,0.06848275322719644,True
adaptive period,1.25,9.993088883502331,-0.484,T22,25.168539325842698,24.981412639405207,25.074975982623954,-1.7665377554556385,24.58049336080384,0.0035750484417668123,-0.4624785029023697,-0.005824308687007507,0.0035750484417668123,1.6291551798187929,False,0.25,25.0,0.27965043695380487,0.27553028646402566,0.27759036170891704,-0.46814729858683557,False
adaptive period,1.25,9.993088883502331,-0.484,T26,22.47491638795987,22.779661016949156,22.627288702454514,2.9405192150017445,23.186450374465178,0.0035750484417668123,0.7698261302990922,0.009544180337098307,0.0035750484417668123,2.6696646192524067,False,0.25,25.0,-0.3047446289892868,-0.23403761318783012,-0.2693911210885567,0.7117855181593931,False
adaptive period,1.3,10.392812438842423,-0.484,SP,24.0,24.0,24.0,-0.047017401895708716,24.034540866708202,0.0035750484417668123,-0.01230912703220311,-1.7890688872479465e-05,0.0035750484417668123,0.00500432068652971,True,0.30000000000000004,30.000000000000004,0.0,0.0,0.0,-0.06518632533228179,True
adaptive period,1.3,10.392812438842423,-0.484,LP,23.333333333333332,23.414634146341463,23.3739837398374,1.1162567046858762,23.703845611523356,0.0035750484417668123,0.2922353219134583,0.0036292556723291347,0.0035750484417668123,1.0151626562395706,False,0.30000000000000004,30.000000000000004,-0.16317016317016453,-0.16431322207958843,-0.1637416926248747,0.24804219579220332,True
adaptive period,1.3,10.392812438842423,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.5222102330645519,23.87104784222094,0.0035750484417668123,0.13671431931875083,0.001772598829510419,0.0035750484417668123,0.4958251219204149,True,0.30000000000000004,30.000000000000004,-0.08361120788334375,0.0,-0.041805603941671876,0.08314413824531997,True
adaptive period,1.3,10.392812438842423,-0.484,T22,25.168539325842698,24.981412639405207,25.074975982623954,-1.8648734878406859,24.611229105321666,0.0035750484417668123,-0.4882227374395561,-0.006143535753634688,0.0035750484417668123,1.7184482542559654,False,0.30000000000000004,30.000000000000004,0.27965043695380487,0.27553028646402566,0.27759036170891704,-0.5664830309718829,False
adaptive period,1.3,10.392812438842423,-0.484,T26,22.47491638795987,22.779661016949156,22.627288702454514,3.098513436612892,23.1450905132772,0.0035750484417668123,0.8111889207926938,0.01002842605608295,0.0035750484417668123,2.8051161318325626,False,0.30000000000000004,30.000000000000004,-0.3047446289892868,-0.23403761318783012,-0.2693911210885567,0.8697797397705407,False
adaptive period,1.35,10.792535994182517,-0.484,SP,24.0,24.0,24.0,-0.05836410037084288,24.037970214126528,0.0035750484417668123,-0.015279685746534774,-5.518630018475079e-05,0.0035750484417668123,0.015436518157353236,True,0.3500000000000001,35.00000000000001,0.0,0.0,0.0,-0.07653302380741595,True
adaptive period,1.35,10.792535994182517,-0.484,LP,23.333333333333332,23.414634146341463,23.3739837398374,1.161446296716097,23.690718580821425,0.0035750484417668123,0.30406592944186345,0.0037761311613807025,0.0035750484417668123,1.0562461524338154,False,0.3500000000000001,35.00000000000001,-0.16317016317016453,-0.16431322207958843,-0.1637416926248747,0.2932317878224241,True
adaptive period,1.35,10.792535994182517,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.537218143822227,23.866585000068515,0.0035750484417668123,0.14064338116725442,0.0018218174718761526,0.0035750484417668123,0.5095923877819677,True,0.3500000000000001,35.00000000000001,-0.08361120788334375,0.0,-0.041805603941671876,0.09815204900299501,True
adaptive period,1.35,10.792535994182517,-0.484,T22,25.263157894736842,25.074626865671643,25.16889238020424,-1.9648640114696414,24.642489538693415,0.0035750484417668123,-0.514400195311333,-0.006467395505423301,0.0035750484417668123,1.8090371671235514,False,0.3500000000000001,35.00000000000001,0.37426900584794964,0.36874451273046205,0.37150675928920407,-0.6664735546008385,False
adaptive period,1.35,10.792535994182517,-0.484,T26,22.4,22.779661016949156,22.589830508474577,3.2625401694895024,23.10260606764381,0.0035750484417668123,0.854131019042485,0.010527643747572424,0.0035750484417668123,2.9447555520029804,False,0.3500000000000001,35.00000000000001,-0.3796610169491572,-0.23403761318783012,-0.30684931506849367,1.033806472647151,False
adaptive period,1.4000000000000001,11.19225954952261,-0.484,SP,24.0,24.0,24.0,-0.0698527498687642,24.0414435480805,0.0035750484417668123,-0.018287407151729582,-9.294943826265722e-05,0.0035750484417668123,0.025999490573817514,True,0.40000000000000013,40.000000000000014,0.0,0.0,0.0,-0.08802167330533728,True
adaptive period,1.4000000000000001,11.19225954952261,-0.484,LP,23.252595155709344,23.414634146341463,23.333614651025403,1.2078504341236878,23.67726656424271,0.0035750484417668123,0.3162145042065183,0.0039268118043946365,0.0035750484417668123,1.0983940129365017,False,0.40000000000000013,40.000000000000014,-0.24390834079415313,-0.16431322207958843,-0.20411078143687078,0.33963592523001485,True
adaptive period,1.4000000000000001,11.19225954952261,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.5525841367037153,23.862018261226215,0.0035750484417668123,0.14466618869655415,0.001872201001579532,0.0035750484417668123,0.5236854918402947,True,0.40000000000000013,40.000000000000014,-0.08361120788334375,0.0,-0.041805603941671876,0.11351804188448333,True
adaptive period,1.4000000000000001,11.19225954952261,-0.484,T22,25.358490566037737,25.074626865671643,25.21655871585469,-2.0665485251608913,24.674283105077887,0.0035750484417668123,-0.5410211387443565,-0.006795936820309656,0.0035750484417668123,1.9009355903863108,False,0.40000000000000013,40.000000000000014,0.4696016771488445,0.36874451273046205,0.4191730949396515,-0.7681580682920883,False
adaptive period,1.4000000000000001,11.19225954952261,-0.484,T26,22.325581395348838,22.779661016949156,22.552621206149,3.433017865300764,23.058945275094754,0.0035750484417668123,0.8987619754392827,0.011042600873022668,0.0035750484417668123,3.088797551387959,False,0.40000000000000013,40.000000000000014,-0.454079621600318,-0.23403761318783012,-0.3440586173940723,1.2042841684584125,False
adaptive period,1.4500000000000002,11.591983104862704,-0.484,SP,24.0,24.086021505376344,24.043010752688172,-0.08148489340847385,24.04496136880653,0.0035750484417668123,-0.021332695209217403,-0.00013118512960064166,0.0035750484417668123,0.0366946439293027,True,0.4500000000000002,45.000000000000014,0.0,0.08602150537634401,0.043010752688172005,-0.09965381684504693,True
adaptive period,1.4500000000000002,11.591983104862704,-0.484,LP,23.252595155709344,23.414634146341463,23.333614651025403,1.2555172530141632,23.663478199847482,0.0035750484417668123,0.3286936482103777,0.004081437788581277,0.0035750484417668123,1.141645450421982,False,0.4500000000000002,45.000000000000014,-0.24390834079415313,-0.16431322207958843,-0.20411078143687078,0.38730274412049026,True
adaptive period,1.4500000000000002,11.591983104862704,-0.484,LD,23.661971830985912,23.745583038869256,23.703777434927584,0.5683202462231889,23.857344247895487,0.0035750484417668123,0.14878589253509272,0.0019237880338344726,0.0035750484417668123,0.5381152354074744,True,0.4500000000000002,45.000000000000014,-0.08361120788334375,0.0,-0.041805603941671876,0.1292541514039569,True
adaptive period,1.4500000000000002,11.591983104862704,-0.484,T22,25.358490566037737,25.168539325842698,25.263514945940216,-2.1699674598393,24.70661828607454,0.0035750484417668123,-0.5680961525300042,-0.007129207660019898,0.0035750484417668123,1.9941569397299124,False,0.4500000000000002,45.000000000000014,0.4696016771488445,0.46265697290151664,0.4661293250251788,-0.8715770029704972,False
adaptive period,1.4500000000000002,11.591983104862704,-0.484,T26,22.325581395348838,22.779661016949156,22.552621206149,3.610405362680559,23.01405291595287,0.0035750484417668123,0.9452019136565365,0.011574121044713948,0.0035750484417668123,3.2374725079232607,False,0.4500000000000002,45.000000000000014,-0.454079621600318,-0.23403761318783012,-0.3440586173940723,1.3816716658382076,False
adaptive period,1.5,11.991706660202796,-0.484,SP,24.0,24.086021505376344,24.043010752688172,-0.09326206519630051,24.04852417445817,0.0035750484417668123,-0.024415951573275835,-0.0001698983667350329,0.0035750484417668123,0.047523374718544516,True,0.5,50.0,0.0,0.08602150537634401,0.043010752688172005,-0.11143098863287358,True
adaptive period,1.5,11.991706660202796,-0.484,LP,23.252595155709344,23.333333333333332,23.292964244521336,1.3044974633063078,23.649341615624888,0.0035750484417668123,0.3415166372791348,0.004240155984499117,0.0035750484417668123,1.1860415470072914,False,0.5,50.0,-0.24390834079415313,-0.24561403508771917,-0.24476118794093793,0.43628295441263487,True
adaptive period,1.5,11.991706660202796,-0.484,LD,23.661971830985912,23.661971830985912,23.661971830985912,0.5844390085987273,23.852559448154967,0.0035750484417668123,0.15300577465708864,0.001976618756337978,0.0035750484417668123,0.5528928596450345,True,0.5,50.0,-0.08361120788334375,-0.08361120788334375,-0.08361120788334375,0.14537291377949535,True
adaptive period,1.5,11.991706660202796,-0.484,T22,25.454545454545457,25.168539325842698,25.311542390194077,-2.2751625151496473,24.739503595366706,0.0035750484417668123,-0.5956361536097506,-0.007467254991930017,0.0035750484417668123,2.0887143527038896,False,0.5,50.0,0.565656565656564,0.46265697290151664,0.5141567692790403,-0.9767720582808443,False
adaptive period,1.5,11.991706660202796,-0.484,T26,22.325581395348838,22.779661016949156,22.552621206149,2.974998436822859,22.96787000622391,0.0035750484417668123,0.778852769463651,0.012123089426259559,0.0035750484417668123,3.391028016467449,False,0.5,50.0,-0.454079621600318,-0.23403761318783012,-0.3440586173940723,0.7462647399805076,False
adaptive period,1.55,12.39143021554289,-0.484,SP,24.086021505376344,24.086021505376344,24.086021505376344,-0.1051857888037167,24.052132460542918,0.0035750484417668123,-0.02753757511398366,-0.00020909410197700318,0.0035750484417668123,0.05848706818463906,True,0.55,55.00000000000001,0.08602150537634401,0.08602150537634401,0.08602150537634401,-0.12335471224028978,True
adaptive period,1.55,12.39143021554289,-0.484,LP,23.17241379310345,23.333333333333332,23.25287356321839,1.35484452646862,23.63484440119275,0.0035750484417668123,0.3546974675925132,0.004403120342044375,0.0035750484417668123,1.231625365016963,False,0.55,55.00000000000001,-0.3240897034000483,-0.24561403508771917,-0.2848518692438837,0.48663001757494706,True
adaptive period,1.55,12.39143021554289,-0.484,LD,23.57894736842105,23.661971830985912,23.62045959970348,0.6009534866983945,23.847660209749172,0.0035750484417668123,0.15732925491340397,0.0020307350045266626,0.0035750484417668123,0.5680300666144429,True,0.55,55.00000000000001,-0.16663567044820482,-0.08361120788334375,-0.12512343916577606,0.16188739187916257,True
adaptive period,1.55,12.39143021554289,-0.484,T22,25.454545454545457,25.263157894736842,25.35885167464115,-2.382176694332742,24.772947573129034,0.0035750484417668123,-0.6236524002057133,-0.0078101247094566895,0.0035750484417668123,2.184620666453648,False,0.55,55.00000000000001,0.565656565656564,0.5572755417956614,0.5614660537261145,-1.0837862374639389,False
