condition,K_VD_rad_h,phi_star_rad,stability,delta_omega_rad_h,K_DV_rad_h
T26,0.0406813627254509,2.8793999537919763,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04078156312625251,0.26124451022122797,stable,0.0073240316896906466,0.012424951558233189
T26,0.04078156312625251,2.8803481433685647,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04088176352705411,0.2603032358377151,stable,0.0073240316896906466,0.012424951558233189
T26,0.04088176352705411,2.881289417752078,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04098196392785571,0.25936880035983334,stable,0.0073240316896906466,0.012424951558233189
T26,0.04098196392785571,2.8822238532299593,unstable,0.0073240316896906466,0.012424951558233189
T26,0.041082164328657314,0.25844112863175805,stable,0.0073240316896906466,0.012424951558233189
T26,0.041082164328657314,2.883151524958035,unstable,0.0073240316896906466,0.012424951558233189
T26,0.041182364729458916,0.25752014660812694,stable,0.0073240316896906466,0.012424951558233189
T26,0.041182364729458916,2.884072506981666,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04128256513026052,0.2566057813333593,stable,0.0073240316896906466,0.012424951558233189
T26,0.04128256513026052,2.884986872256434,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04138276553106213,0.25569796092144337,stable,0.0073240316896906466,0.012424951558233189
T26,0.04138276553106213,2.8858946926683497,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04148296593186373,0.2547966145361724,stable,0.0073240316896906466,0.012424951558233189
T26,0.04148296593186373,2.886796039053621,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04158316633266533,0.25390167237182837,stable,0.0073240316896906466,0.012424951558233189
T26,0.04158316633266533,2.8876909812179647,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04168336673346693,0.25301306563429193,stable,0.0073240316896906466,0.012424951558233189
T26,0.04168336673346693,2.888579587955501,unstable,0.0073240316896906466,0.012424951558233189
T26,0.041783567134268534,0.25213072652257074,stable,0.0073240316896906466,0.012424951558233189
T26,0.041783567134268534,2.889461927067222,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04188376753507014,0.2512545882107391,stable,0.0073240316896906466,0.012424951558233189
T26,0.04188376753507014,2.890338065379054,unstable,0.0073240316896906466,0.012424951558233189
T26,0.041983967935871745,0.25038458483027126,stable,0.0073240316896906466,0.012424951558233189
T26,0.041983967935871745,2.8912080687595214,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04208416833667335,0.24952065145276325,stable,0.0073240316896906466,0.012424951558233189
T26,0.04208416833667335,2.89207200213703,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04218436873747495,0.24866272407303303,stable,0.0073240316896906466,0.012424951558233189
T26,0.04218436873747495,2.89292992951676,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04228456913827655,0.24781073959258393,stable,0.0073240316896906466,0.012424951558233189
T26,0.04228456913827655,2.893781913997209,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04238476953907815,0.2469646358034323,stable,0.0073240316896906466,0.012424951558233189
T26,0.04238476953907815,2.894628017786361,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04248496993987976,0.2461243513722775,stable,0.0073240316896906466,0.012424951558233189
T26,0.04248496993987976,2.895468302217516,unstable,0.0073240316896906466,0.012424951558233189
T26,0.042585170340681364,0.24528982582501646,stable,0.0073240316896906466,0.012424951558233189
T26,0.042585170340681364,2.896302827764776,unstable,0.0073240316896906466,0.012424951558233189
T26,0.042685370741482966,0.24446099953158784,stable,0.0073240316896906466,0.012424951558233189
T26,0.042685370741482966,2.897131654058205,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04278557114228457,0.24363781369113902,stable,0.0073240316896906466,0.012424951558233189
T26,0.04278557114228457,2.897954839898654,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04288577154308617,0.24282021031751055,stable,0.0073240316896906466,0.012424951558233189
T26,0.04288577154308617,2.898772443272282,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04298597194388778,0.24200813222502315,stable,0.0073240316896906466,0.012424951558233189
T26,0.04298597194388778,2.89958452136477,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04308617234468938,0.2412015230145692,stable,0.0073240316896906466,0.012424951558233189
T26,0.04308617234468938,2.9003911305752244,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04318637274549098,0.24040032705999348,stable,0.0073240316896906466,0.012424951558233189
T26,0.04318637274549098,2.9011923265297996,unstable,0.0073240316896906466,0.012424951558233189
T26,0.043286573146292584,0.23960448949475976,stable,0.0073240316896906466,0.012424951558233189
T26,0.043286573146292584,2.901988164095034,unstable,0.0073240316896906466,0.012424951558233189
T26,0.043386773547094186,0.23881395619889334,stable,0.0073240316896906466,0.012424951558233189
T26,0.043386773547094186,2.9027786973909,unstable,0.0073240316896906466,0.012424951558233189
T26,0.043486973947895795,0.23802867378619874,stable,0.0073240316896906466,0.012424951558233189
T26,0.043486973947895795,2.903563979803595,unstable,0.0073240316896906466,0.012424951558233189
T26,0.0435871743486974,0.23724858959173867,stable,0.0073240316896906466,0.012424951558233189
T26,0.0435871743486974,2.904344063998055,unstable,0.0073240316896906466,0.012424951558233189
T26,0.043687374749499,0.23647365165957046,stable,0.0073240316896906466,0.012424951558233189
T26,0.043687374749499,2.905119001930222,unstable,0.0073240316896906466,0.012424951558233189
T26,0.0437875751503006,0.23570380873073793,stable,0.0073240316896906466,0.012424951558233189
T26,0.0437875751503006,2.9058888448590547,unstable,0.0073240316896906466,0.012424951558233189
T26,0.0438877755511022,0.23493901023150565,stable,0.0073240316896906466,0.012424951558233189
T26,0.0438877755511022,2.906653643358288,unstable,0.0073240316896906466,0.012424951558233189
T26,0.043987975951903804,0.23417920626183353,stable,0.0073240316896906466,0.012424951558233189
T26,0.043987975951903804,2.9074134473279596,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04408817635270541,0.23342434758408803,stable,0.0073240316896906466,0.012424951558233189
T26,0.04408817635270541,2.908168306005705,unstable,0.0073240316896906466,0.012424951558233189
T26,0.044188376753507015,0.23267438561197817,stable,0.0073240316896906466,0.012424951558233189
T26,0.044188376753507015,2.908918267977815,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04428857715430862,0.23192927239971795,stable,0.0073240316896906466,0.012424951558233189
T26,0.04428857715430862,2.909663381190075,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04438877755511022,0.23118896063140415,stable,0.0073240316896906466,0.012424951558233189
T26,0.04438877755511022,2.910403692958389,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04448897795591182,0.2304534036106083,stable,0.0073240316896906466,0.012424951558233189
T26,0.04448897795591182,2.9111392499791844,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04458917835671343,0.22972255525017538,stable,0.0073240316896906466,0.012424951558233189
T26,0.04458917835671343,2.9118700983396177,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04468937875751503,0.22899637006222662,stable,0.0073240316896906466,0.012424951558233189
T26,0.04468937875751503,2.9125962835275665,unstable,0.0073240316896906466,0.012424951558233189
T26,0.044789579158316634,0.22827480314835746,stable,0.0073240316896906466,0.012424951558233189
T26,0.044789579158316634,2.9133178504414357,unstable,0.0073240316896906466,0.012424951558233189
T26,0.044889779559118236,0.22755781019003418,stable,0.0073240316896906466,0.012424951558233189
T26,0.044889779559118236,2.914034843399759,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04498997995991984,0.2268453474391734,stable,0.0073240316896906466,0.012424951558233189
T26,0.04498997995991984,2.9147473061506197,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04509018036072144,0.2261373717089108,stable,0.0073240316896906466,0.012424951558233189
T26,0.04509018036072144,2.9154552818808828,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04519038076152305,0.2254338403645484,stable,0.0073240316896906466,0.012424951558233189
T26,0.04519038076152305,2.9161588132252447,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04529058116232465,0.22473471131467715,stable,0.0073240316896906466,0.012424951558233189
T26,0.04529058116232465,2.916857942275116,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04539078156312625,0.22403994300247465,stable,0.0073240316896906466,0.012424951558233189
T26,0.04539078156312625,2.9175527105873185,unstable,0.0073240316896906466,0.012424951558233189
T26,0.045490981963927854,0.22334949439716834,stable,0.0073240316896906466,0.012424951558233189
T26,0.045490981963927854,2.918243159192625,unstable,0.0073240316896906466,0.012424951558233189
T26,0.045591182364729456,0.22266332498566355,stable,0.0073240316896906466,0.012424951558233189
T26,0.045591182364729456,2.918929328604129,unstable,0.0073240316896906466,0.012424951558233189
T26,0.045691382765531065,0.22198139476433454,stable,0.0073240316896906466,0.012424951558233189
T26,0.045691382765531065,2.9196112588254586,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04579158316633267,0.2213036642309696,stable,0.0073240316896906466,0.012424951558233189
T26,0.04579158316633267,2.9202889893588235,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04589178356713427,0.22063009437687287,stable,0.0073240316896906466,0.012424951558233189
T26,0.04589178356713427,2.9209625592129207,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04599198396793587,0.21996064667911241,stable,0.0073240316896906466,0.012424951558233189
T26,0.04599198396793587,2.9216320069106807,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04609218436873747,0.21929528309292046,stable,0.0073240316896906466,0.012424951558233189
T26,0.04609218436873747,2.9222973704968727,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04619238476953908,0.2186339660442309,stable,0.0073240316896906466,0.012424951558233189
T26,0.04619238476953908,2.922958687545562,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04629258517034068,0.21797665842236302,stable,0.0073240316896906466,0.012424951558233189
T26,0.04629258517034068,2.92361599516743,unstable,0.0073240316896906466,0.012424951558233189
T26,0.046392785571142285,0.21732332357283868,stable,0.0073240316896906466,0.012424951558233189
T26,0.046392785571142285,2.924269330016955,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04649298597194389,0.21667392529033558,stable,0.0073240316896906466,0.012424951558233189
T26,0.04649298597194389,2.924918728299458,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04659318637274549,0.216028427811771,stable,0.0073240316896906466,0.012424951558233189
T26,0.04659318637274549,2.9255642257780217,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04669338677354709,0.21538679580951392,stable,0.0073240316896906466,0.012424951558233189
T26,0.04669338677354709,2.926205857780279,unstable,0.0073240316896906466,0.012424951558233189
T26,0.0467935871743487,0.2147489943847236,stable,0.0073240316896906466,0.012424951558233189
T26,0.0467935871743487,2.926843659205069,unstable,0.0073240316896906466,0.012424951558233189
T26,0.0468937875751503,0.21411498906081183,stable,0.0073240316896906466,0.012424951558233189
T26,0.0468937875751503,2.927477664528981,unstable,0.0073240316896906466,0.012424951558233189
T26,0.046993987975951904,0.21348474577702126,stable,0.0073240316896906466,0.012424951558233189
T26,0.046993987975951904,2.9281079078127714,unstable,0.0073240316896906466,0.012424951558233189
T26,0.047094188376753505,0.2128582308821274,stable,0.0073240316896906466,0.012424951558233189
T26,0.047094188376753505,2.9287344227076657,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04719438877755511,0.21223541112825117,stable,0.0073240316896906466,0.012424951558233189
T26,0.04719438877755511,2.929357242461542,unstable,0.0073240316896906466,0.012424951558233189
T26,0.047294589178356716,0.21161625366478543,stable,0.0073240316896906466,0.012424951558233189
T26,0.047294589178356716,2.9299763999250077,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04739478957915832,0.21100072603243403,stable,0.0073240316896906466,0.012424951558233189
T26,0.04739478957915832,2.9305919275573586,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04749498997995992,0.21038879615735517,stable,0.0073240316896906466,0.012424951558233189
T26,0.04749498997995992,2.931203857432438,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04759519038076152,0.20978043234541133,stable,0.0073240316896906466,0.012424951558233189
T26,0.04759519038076152,2.931812221244382,unstable,0.0073240316896906466,0.012424951558233189
T26,0.047695390781563124,0.20917560327652618,stable,0.0073240316896906466,0.012424951558233189
T26,0.047695390781563124,2.9324170503132674,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04779559118236473,0.20857427799913708,stable,0.0073240316896906466,0.012424951558233189
T26,0.04779559118236473,2.933018375590656,unstable,0.0073240316896906466,0.012424951558233189
T26,0.047895791583166335,0.20797642592475007,stable,0.0073240316896906466,0.012424951558233189
T26,0.047895791583166335,2.933616227665043,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04799599198396794,0.2073820168225926,stable,0.0073240316896906466,0.012424951558233189
T26,0.04799599198396794,2.934210636767201,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04809619238476954,0.20679102081435907,stable,0.0073240316896906466,0.012424951558233189
T26,0.04809619238476954,2.934801632775434,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04819639278557114,0.20620340836904916,stable,0.0073240316896906466,0.012424951558233189
T26,0.04819639278557114,2.935389245220744,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04829659318637274,0.20561915029790034,stable,0.0073240316896906466,0.012424951558233189
T26,0.04829659318637274,2.9359735032918923,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04839679358717435,0.20503821774940567,stable,0.0073240316896906466,0.012424951558233189
T26,0.04839679358717435,2.936554435840387,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04849699398797595,0.20446058220442165,stable,0.0073240316896906466,0.012424951558233189
T26,0.04849699398797595,2.9371320713853715,unstable,0.0073240316896906466,0.012424951558233189
T26,0.048597194388777555,0.20388621547136232,stable,0.0073240316896906466,0.012424951558233189
T26,0.048597194388777555,2.937706438118431,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04869739478957916,0.20331508968147194,stable,0.0073240316896906466,0.012424951558233189
T26,0.04869739478957916,2.938277563908321,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04879759519038076,0.20274717728418779,stable,0.0073240316896906466,0.012424951558233189
T26,0.04879759519038076,2.9388454763056053,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04889779559118237,0.20218245104257582,stable,0.0073240316896906466,0.012424951558233189
T26,0.04889779559118237,2.939410202547217,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04899799599198397,0.20162088402885026,stable,0.0073240316896906466,0.012424951558233189
T26,0.04899799599198397,2.939971769560943,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04909819639278557,0.20106244961996778,stable,0.0073240316896906466,0.012424951558233189
T26,0.04909819639278557,2.940530203969825,unstable,0.0073240316896906466,0.012424951558233189
T26,0.049198396793587174,0.20050712149329808,stable,0.0073240316896906466,0.012424951558233189
T26,0.049198396793587174,2.941085532096495,unstable,0.0073240316896906466,0.012424951558233189
T26,0.049298597194388775,0.1999548736223704,stable,0.0073240316896906466,0.012424951558233189
T26,0.049298597194388775,2.9416377799674223,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04939879759519038,0.19940568027268624,stable,0.0073240316896906466,0.012424951558233189
T26,0.04939879759519038,2.9421869733171064,unstable,0.0073240316896906466,0.012424951558233189
T26,0.049498997995991986,0.1988595159976141,stable,0.0073240316896906466,0.012424951558233189
T26,0.049498997995991986,2.942733137592179,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04959919839679359,0.19831635563434258,stable,0.0073240316896906466,0.012424951558233189
T26,0.04959919839679359,2.9432762979554505,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04969939879759519,0.1977761742999089,stable,0.0073240316896906466,0.012424951558233189
T26,0.04969939879759519,2.943816479289884,unstable,0.0073240316896906466,0.012424951558233189
T26,0.04979959919839679,0.19723894738729486,stable,0.0073240316896906466,0.012424951558233189
T26,0.04979959919839679,2.9443537062024987,unstable,0.0073240316896906466,0.012424951558233189
T26,0.049899799599198394,0.19670465056158148,stable,0.0073240316896906466,0.012424951558233189
T26,0.049899799599198394,2.944888003028211,unstable,0.0073240316896906466,0.012424951558233189
T26,0.05,0.19617325975617694,stable,0.0073240316896906466,0.012424951558233189
T26,0.05,2.9454193938336157,unstable,0.0073240316896906466,0.012424951558233189
18:6 LD,0.0,-0.2844613686955917,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0,-2.8571312848942014,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0001002004008016032,-0.2868393392120341,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0001002004008016032,-2.854753314377759,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0002004008016032064,-0.2892580030683489,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0002004008016032064,-2.8523346505214437,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0003006012024048096,-0.2917184302665383,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0003006012024048096,-2.849874223323255,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0004008016032064128,-0.2942217292636182,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0004008016032064128,-2.8473709243261744,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.000501002004008016,-0.2967690487436143,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.000501002004008016,-2.8448236048461784,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0006012024048096192,-0.29936157949012054,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0006012024048096192,-2.842231074099672,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0007014028056112224,-0.3020005563662309,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0007014028056112224,-2.839592097223562,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0008016032064128256,-0.30468726040924166,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0008016032064128256,-2.836905393180551,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0009018036072144289,-0.30742302104808283,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0009018036072144289,-2.8341696325417107,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001002004008016032,-0.310209218452107,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001002004008016032,-2.8313834351376865,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0011022044088176352,-0.3130472860205735,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0011022044088176352,-2.8285453675692196,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0012024048096192384,-0.3159387130229345,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0012024048096192384,-2.825653940566859,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0013026052104208416,-0.3188850474008955,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0013026052104208416,-2.8227076061888976,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0014028056112224449,-0.3218878987441611,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0014028056112224449,-2.819704754845632,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001503006012024048,-0.3249489414527966,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001503006012024048,-2.8166437121369965,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0016032064128256513,-0.32806991810028574,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0016032064128256513,-2.8135227354895074,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0017034068136272545,-0.3312526430126015,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0017034068136272545,-2.8103400105771916,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0018036072144288577,-0.33449900608000105,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0018036072144288577,-2.8070936475097916,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001903807615230461,-0.33781097681975547,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.001903807615230461,-2.803781676770038,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002004008016032064,-0.3411906087097383,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002004008016032064,-2.8004020448800553,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002104208416833667,-0.34464004381463287,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002104208416833667,-2.7969526097751602,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0022044088176352704,-0.3481615177286015,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0022044088176352704,-2.7934311358611916,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0023046092184368736,-0.3517573648605552,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0023046092184368736,-2.789835288729238,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002404809619238477,-0.35543002409070157,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002404809619238477,-2.786162629499092,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00250501002004008,-0.359182044829903,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00250501002004008,-2.78241060875989,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0026052104208416833,-0.3630160935165412,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0026052104208416833,-2.778576560073252,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0027054108216432865,-0.3669349605891199,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0027054108216432865,-2.774657693000673,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0028056112224448897,-0.3709415679768102,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0028056112224448897,-2.7706510856129825,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002905811623246493,-0.37503897715456525,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.002905811623246493,-2.766553676435228,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003006012024048096,-0.37923039781442913,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003006012024048096,-2.762362255775364,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0031062124248496994,-0.38351919721026784,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0031062124248496994,-2.7580734563795257,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0032064128256513026,-0.38790891023945173,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0032064128256513026,-2.753683743350342,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003306613226452906,-0.3924032503321788,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003306613226452906,-2.7491894032576143,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003406813627254509,-0.3970061212271623,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003406813627254509,-2.7445865323626304,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0035070140280561123,-0.40172162972157954,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0035070140280561123,-2.739871023868213,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0036072144288577155,-0.40655409949354704,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0036072144288577155,-2.7350385540962456,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0037074148296593187,-0.41150808610722844,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0037074148296593187,-2.7300845674825647,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003807615230460922,-0.4165883933241683,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003807615230460922,-2.7250042602656244,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003907815631262525,-0.42180009085989845,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.003907815631262525,-2.7197925627298947,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004008016032064128,-0.4271485337425478,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004008016032064128,-2.7144441198472453,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004108216432865732,-0.4326393834505651,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004108216432865732,-2.7089532701392276,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004208416833667334,-0.4382786310301121,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004208416833667334,-2.703314022559681,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004308617234468938,-0.44407262241981194,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004308617234468938,-2.697520031169981,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004408817635270541,-0.4500280862419963,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004408817635270541,-2.691564567347797,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0045090180360721445,-0.45615216435615213,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0045090180360721445,-2.685440489233641,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004609218436873747,-0.4624524455129433,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004609218436873747,-2.6791402080768503,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004709418837675351,-0.46893700249711,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004709418837675351,-2.6726556510926827,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004809619238476954,-0.47561443320620844,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004809619238476954,-2.6659782203835842,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004909819639278557,-0.48249390618128674,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.004909819639278557,-2.659098747408507,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00501002004008016,-0.4895852111873955,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00501002004008016,-2.6520074424023976,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005110220440881764,-0.49689881553904325,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005110220440881764,-2.64469383805075,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0052104208416833666,-0.5044459269816253,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0052104208416833666,-2.637146726608168,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00531062124248497,-0.5122385640788107,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.00531062124248497,-2.629354089510983,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005410821643286573,-0.5202896352231163,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005410821643286573,-2.6213030183666763,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005511022044088177,-0.5286130275892136,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005511022044088177,-2.6129796260005795,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0056112224448897794,-0.5372237075955413,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0056112224448897794,-2.604368945994252,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005711422845691383,-0.5461378347405632,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005711422845691383,-2.5954548188492303,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005811623246492986,-0.5553728910498612,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.005811623246492986,-2.5862197625399315,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0059118236472945895,-0.5649478288278234,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.0059118236472945895,-2.5766448247619698,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.006012024048096192,-0.5748832399774422,unstable,0.003486944701364847,0.012424951558233189
18:6 LD,0.006012024048096192,-2.566709413612351,stable,0.003486944701364847,0.012424951558233189
18:6 LD,0.006112224448897796,-0.5852015508661372,unstable,0.003486944701364847,0.012424951558233189
